BubbleName	BubbleType	UserType	Members	Admins	Invitees
Class 2016	resource	NetID	JPKLUG		
Class 2016	resource	NetID	KCHEN54		
Class 2016	resource	NetID	MMENDO3		
Class 2016	resource	NetID	MJPERRI		
Class 2016	resource	NetID	EAGOLDM		
Class 2016	resource	NetID	AETTANG		
Class 2016	resource	NetID	AMYER		
Class 2016	resource	NetID	MAALVAR		
Class 2016	resource	NetID	NCVANDE		
Class 2016	resource	NetID	EPARK49		
Class 2016	resource	NetID	XZHOU52		
Class 2016	resource	NetID	ADESNOE		
Class 2016	resource	NetID	MHNORRI		
Class 2016	resource	NetID	TWCUMMI		
Class 2016	resource	NetID	CSPEAR3		
Class 2016	resource	NetID	JLEE969		
Class 2016	resource	NetID	CCAI7		
Class 2016	resource	NetID	DRAO3		
Class 2016	resource	NetID	KCHEN52		
Class 2016	resource	NetID	AFLOOD		
Class 2016	resource	NetID	CSANCH4		
Class 2016	resource	NetID	SKOH22		
Class 2016	resource	NetID	RMUTUYI		
Class 2016	resource	NetID	IHORWIN		
Class 2016	resource	NetID	HBERKSO		
Class 2016	resource	NetID	JCNEWNA		
Class 2016	resource	NetID	KEMORGA		
Class 2016	resource	NetID	BBONNEM		
Class 2016	resource	NetID	GHRISTO		
Class 2016	resource	NetID	GEHERND		
Class 2016	resource	NetID	AHARIS2		
Class 2016	resource	NetID	SHENRY2		
Class 2016	resource	NetID	LLEFFEL		
Class 2016	resource	NetID	PCLAYT2		
Class 2016	resource	NetID	MROSA3		
Class 2016	resource	NetID	AAUNTER		
Class 2016	resource	NetID	MLBAUMA		
Class 2016	resource	NetID	DLEE277		
Class 2016	resource	NetID	GALAWAY		
Class 2016	resource	NetID	ABONVI2		
Class 2016	resource	NetID	MPOLEXW		
Class 2016	resource	NetID	HBEENE		
Class 2016	resource	NetID	JCMCKER		
Class 2016	resource	NetID	TRAJABA		
Class 2016	resource	NetID	TRGOLDB		
Class 2016	resource	NetID	YLIU327		
Class 2016	resource	NetID	EPARDUE		
Class 2016	resource	NetID	AKDICKE		
Class 2016	resource	NetID	SMQUEEN		
Class 2016	resource	NetID	JTSTUAR		
Class 2016	resource	NetID	AREIBMA		
Class 2016	resource	NetID	JEIMERM		
Class 2016	resource	NetID	LLI98		
Class 2016	resource	NetID	JKIM962		
Class 2016	resource	NetID	AKATYA2		
Class 2016	resource	NetID	SSHAN4		
Class 2016	resource	NetID	CCLAR32		
Class 2016	resource	NetID	PANDER8		
Class 2016	resource	NetID	GMOYNIH		
Class 2016	resource	NetID	ACPOLLA		
Class 2016	resource	NetID	HCHUN49		
Class 2016	resource	NetID	YSHEN57		
Class 2016	resource	NetID	OCLARKE		
Class 2016	resource	NetID	CCHAP22		
Class 2016	resource	NetID	SJUNG44		
Class 2016	resource	NetID	EECKLAN		
Class 2016	resource	NetID	JLLARUS		
Class 2016	resource	NetID	JSHISHI		
Class 2016	resource	NetID	JOFREEM		
Class 2016	resource	NetID	BROBER9		
Class 2016	resource	NetID	YLU67		
Class 2016	resource	NetID	SJAHMED		
Class 2016	resource	NetID	JILOWIT		
Class 2016	resource	NetID	CROSS9		
Class 2016	resource	NetID	JMCHUN3		
Class 2016	resource	NetID	MLI66		
Class 2016	resource	NetID	CROTKIS		
Class 2016	resource	NetID	JLIU233		
Class 2016	resource	NetID	MABURCH		
Class 2016	resource	NetID	HBGLAZE		
Class 2016	resource	NetID	CMSCHRE		
Class 2016	resource	NetID	DJEVOTO		
Class 2016	resource	NetID	HWINNIC		
Class 2016	resource	NetID	DNTROTT		
Class 2016	resource	NetID	ILAM4		
Class 2016	resource	NetID	DBELLED		
Class 2016	resource	NetID	LYCHEN2		
Class 2016	resource	NetID	YKUMAWA		
Class 2016	resource	NetID	KWANG64		
Class 2016	resource	NetID	HYU47		
Class 2016	resource	NetID	KKLOSTE		
Class 2016	resource	NetID	NIRFAN		
Class 2016	resource	NetID	SCHOWD5		
Class 2016	resource	NetID	QQNGUYE		
Class 2016	resource	NetID	ZWANG82		
Class 2016	resource	NetID	ALEE85		
Class 2016	resource	NetID	YXU86		
Class 2016	resource	NetID	MRLEVI2		
Class 2016	resource	NetID	BWOO3		
Class 2016	resource	NetID	SILKSOY		
Class 2016	resource	NetID	JRSCHEC		
Class 2016	resource	NetID	DOSBOUR		
Class 2016	resource	NetID	CCALFOR		
Class 2016	resource	NetID	CGSEARS		
Class 2016	resource	NetID	MWU34		
Class 2016	resource	NetID	MSWARD		
Class 2016	resource	NetID	ARUFER		
Class 2016	resource	NetID	WARCHIB		
Class 2016	resource	NetID	MVTHOMP		
Class 2016	resource	NetID	ZZHOU46		
Class 2016	resource	NetID	SWPARK6		
Class 2016	resource	NetID	AJSOLOF		
Class 2016	resource	NetID	MRHENSL		
Class 2016	resource	NetID	AJRIEFK		
Class 2016	resource	NetID	ACOPPAL		
Class 2016	resource	NetID	RMTHURS		
Class 2016	resource	NetID	OADEBA2		
Class 2016	resource	NetID	MLWYATT		
Class 2016	resource	NetID	SGOKHAL		
Class 2016	resource	NetID	DTMCFAR		
Class 2016	resource	NetID	RLANTRY		
Class 2016	resource	NetID	HZHAI		
Class 2016	resource	NetID	BGUGEL2		
Class 2016	resource	NetID	CMIGNON		
Class 2016	resource	NetID	ZHEYMAN		
Class 2016	resource	NetID	SNAG3		
Class 2016	resource	NetID	JCGOODW		
Class 2016	resource	NetID	RAGRAW6		
Class 2016	resource	NetID	NFASANT		
Class 2016	resource	NetID	RHIRSHB		
Class 2016	resource	NetID	JHLEE24		
Class 2016	resource	NetID	PDGANDH		
Class 2016	resource	NetID	MRHOBER		
Class 2016	resource	NetID	JYANOWI		
Class 2016	resource	NetID	ALEVI		
Class 2016	resource	NetID	GAVRAMO		
Class 2016	resource	NetID	SHAN74		
Class 2016	resource	NetID	MZHAI2		
Class 2016	resource	NetID	CSONG27		
Class 2016	resource	NetID	SKIM736		
Class 2016	resource	NetID	YSHIN38		
Class 2016	resource	NetID	MDWOLFF		
Class 2016	resource	NetID	MSIMON9		
Class 2016	resource	NetID	ARASTGI		
Class 2016	resource	NetID	ASING73		
Class 2016	resource	NetID	WMMORRI		
Class 2016	resource	NetID	ARABL		
Class 2016	resource	NetID	KLEE223		
Class 2016	resource	NetID	SDMILES		
Class 2016	resource	NetID	NBLEECK		
Class 2016	resource	NetID	HIYOBTE		
Class 2016	resource	NetID	JKARRAS		
Class 2016	resource	NetID	SKARIM5		
Class 2016	resource	NetID	MHOQ		
Class 2016	resource	NetID	SMAGAM		
Class 2016	resource	NetID	RHONG6		
Class 2016	resource	NetID	JSANGER		
Class 2016	resource	NetID	CZUROFF		
Class 2016	resource	NetID	CSCHRA2		
Class 2016	resource	NetID	JNLAM2		
Class 2016	resource	NetID	SPAR372		
Class 2016	resource	NetID	DBALL2		
Class 2016	resource	NetID	YCHE468		
Class 2016	resource	NetID	DOH25		
Class 2016	resource	NetID	AZHAN32		
Class 2016	resource	NetID	JASCHU2		
Class 2016	resource	NetID	GSIEGE2		
Class 2016	resource	NetID	MALOWER		
Class 2016	resource	NetID	TNGILBE		
Class 2016	resource	NetID	STMOORE		
Class 2016	resource	NetID	TTASSI2		
Class 2016	resource	NetID	SAN26		
Class 2016	resource	NetID	ALAL5		
Class 2016	resource	NetID	CEBROW5		
Class 2016	resource	NetID	EBOURGE		
Class 2016	resource	NetID	MJMOSES		
Class 2016	resource	NetID	YWAN383		
Class 2016	resource	NetID	MGIRISH		
Class 2016	resource	NetID	SOH42		
Class 2016	resource	NetID	DGITOME		
Class 2016	resource	NetID	ZZHAN79		
Class 2016	resource	NetID	ZCHENGK		
Class 2016	resource	NetID	JXU83		
Class 2016	resource	NetID	RBHIWA2		
Class 2016	resource	NetID	MFENCHE		
Class 2016	resource	NetID	QCAI3		
Class 2016	resource	NetID	DMBLOCH		
Class 2016	resource	NetID	QGU4		
Class 2016	resource	NetID	ACHOUD6		
Class 2016	resource	NetID	APHUNTE		
Class 2016	resource	NetID	HMYU		
Class 2016	resource	NetID	EHATTRI		
Class 2016	resource	NetID	HCHE242		
Class 2016	resource	NetID	JMAK		
Class 2016	resource	NetID	ACERVAN		
Class 2016	resource	NetID	MGORD24		
Class 2016	resource	NetID	KSHEN5		
Class 2016	resource	NetID	ARGOENK		
Class 2016	resource	NetID	FMACALU		
Class 2016	resource	NetID	ETHOM25		
Class 2016	resource	NetID	SDESA27		
Class 2016	resource	NetID	MTAMASE		
Class 2016	resource	NetID	AJTEMPL		
Class 2016	resource	NetID	KDO3		
Class 2016	resource	NetID	YJI25		
Class 2016	resource	NetID	MHMCCOL		
Class 2016	resource	NetID	YZHU73		
Class 2016	resource	NetID	EKLABER		
Class 2016	resource	NetID	CTWILL2		
Class 2016	resource	NetID	DSCHUPP		
Class 2016	resource	NetID	SLIEBE3		
Class 2016	resource	NetID	SSHEME2		
Class 2016	resource	NetID	RAANDRA		
Class 2016	resource	NetID	CLEE267		
Class 2016	resource	NetID	NPATE83		
Class 2016	resource	NetID	EWERKSM		
Class 2016	resource	NetID	HKEUM		
Class 2016	resource	NetID	JHSIMON		
Class 2016	resource	NetID	JZUKIN		
Class 2016	resource	NetID	SPERLIN		
Class 2016	resource	NetID	CAN3		
Class 2016	resource	NetID	CLI88		
Class 2016	resource	NetID	CFHSU		
Class 2016	resource	NetID	ZHAMIL2		
Class 2016	resource	NetID	MLIAN		
Class 2016	resource	NetID	HHALEME		
Class 2016	resource	NetID	MSANC25		
Class 2016	resource	NetID	MSOI2		
Class 2016	resource	NetID	PDICKSO		
Class 2016	resource	NetID	MKABRIC		
Class 2016	resource	NetID	SLINDB2		
Class 2016	resource	NetID	CNUTOR		
Class 2016	resource	NetID	MJONE32		
Class 2016	resource	NetID	MGALLUB		
Class 2016	resource	NetID	JKIM673		
Class 2016	resource	NetID	DMASRI		
Class 2016	resource	NetID	AMEHT27		
Class 2016	resource	NetID	NQIU		
Class 2016	resource	NetID	THEIR		
Class 2016	resource	NetID	AREPACK		
Class 2016	resource	NetID	MSWANS3		
Class 2016	resource	NetID	DKMART3		
Class 2016	resource	NetID	CLUNSFO		
Class 2016	resource	NetID	AHUGHE8		
Class 2016	resource	NetID	JMWEIS5		
Class 2016	resource	NetID	JBOTSCH		
Class 2016	resource	NetID	ZHOU3		
Class 2016	resource	NetID	EHHAUSM		
Class 2016	resource	NetID	JCHUN48		
Class 2016	resource	NetID	ZHOSSA3		
Class 2016	resource	NetID	CMENG3		
Class 2016	resource	NetID	CKWATTS		
Class 2016	resource	NetID	JYAN226		
Class 2016	resource	NetID	AHEWITS		
Class 2016	resource	NetID	SMADAN3		
Class 2016	resource	NetID	MCBOWEN		
Class 2016	resource	NetID	MHENR22		
Class 2016	resource	NetID	MQUERRE		
Class 2016	resource	NetID	JBFORD		
Class 2016	resource	NetID	ZJOWHAR		
Class 2016	resource	NetID	BDEMEKE		
Class 2016	resource	NetID	MMA7		
Class 2016	resource	NetID	EFMILL2		
Class 2016	resource	NetID	ANJACO3		
Class 2016	resource	NetID	MDAORAI		
Class 2016	resource	NetID	YZHA367		
Class 2016	resource	NetID	SPAR295		
Class 2016	resource	NetID	MBROSN2		
Class 2016	resource	NetID	YTIAN25		
Class 2016	resource	NetID	EZHOU3		
Class 2016	resource	NetID	HHUAN44		
Class 2016	resource	NetID	YWAN435		
Class 2016	resource	NetID	MLOYAN		
Class 2016	resource	NetID	EHLEE8		
Class 2016	resource	NetID	JESPRIT		
Class 2016	resource	NetID	JSOHN7		
Class 2016	resource	NetID	KPARK45		
Class 2016	resource	NetID	BDIXON3		
Class 2016	resource	NetID	KTEMPLE		
Class 2016	resource	NetID	BABURTO		
Class 2016	resource	NetID	LMFAN		
Class 2016	resource	NetID	AAJIVAN		
Class 2016	resource	NetID	DSCHAN		
Class 2016	resource	NetID	SKESINE		
Class 2016	resource	NetID	AECONO2		
Class 2016	resource	NetID	DREYNA		
Class 2016	resource	NetID	OOMIWAD		
Class 2016	resource	NetID	JPAU		
Class 2016	resource	NetID	JANDE34		
Class 2016	resource	NetID	VPANDE		
Class 2016	resource	NetID	ZLAWREN		
Class 2016	resource	NetID	WKOO2		
Class 2016	resource	NetID	MKIM357		
Class 2016	resource	NetID	MKIM365		
Class 2016	resource	NetID	BJKIM7		
Class 2016	resource	NetID	ASOUMA2		
Class 2016	resource	NetID	JHBAKE2		
Class 2016	resource	NetID	ASARCHE		
Class 2016	resource	NetID	MLERNE4		
Class 2016	resource	NetID	MMEDA		
Class 2016	resource	NetID	NSTERRE		
Class 2016	resource	NetID	SKIM775		
Class 2016	resource	NetID	JPARSO3		
Class 2016	resource	NetID	DCARME2		
Class 2016	resource	NetID	JKEULER		
Class 2016	resource	NetID	EAARNOL		
Class 2016	resource	NetID	JBAREF2		
Class 2016	resource	NetID	SPUNJWA		
Class 2016	resource	NetID	YCHO245		
Class 2016	resource	NetID	NGLEVIN		
Class 2016	resource	NetID	KMCCA22		
Class 2016	resource	NetID	EBAI		
Class 2016	resource	NetID	MAYBIRD		
Class 2016	resource	NetID	BVIZVAR		
Class 2016	resource	NetID	RMETAYE		
Class 2016	resource	NetID	THERSMA		
Class 2016	resource	NetID	SCORROC		
Class 2016	resource	NetID	KMARISE		
Class 2016	resource	NetID	KPINKER		
Class 2016	resource	NetID	AGMORAL		
Class 2016	resource	NetID	SKRAMAN		
Class 2016	resource	NetID	KZHAO9		
Class 2016	resource	NetID	YGAO56		
Class 2016	resource	NetID	NMINCUC		
Class 2016	resource	NetID	JTMARCH		
Class 2016	resource	NetID	OBROOKE		
Class 2016	resource	NetID	LGOHARI		
Class 2016	resource	NetID	ZWAN224		
Class 2016	resource	NetID	ZJI3		
Class 2016	resource	NetID	ASCHAW		
Class 2016	resource	NetID	BSECHEL		
Class 2016	resource	NetID	XHUAN49		
Class 2016	resource	NetID	CCACCI2		
Class 2016	resource	NetID	DSTEVE3		
Class 2016	resource	NetID	KHOPE2		
Class 2016	resource	NetID	KVSHAH		
Class 2016	resource	NetID	ADEGUZ2		
Class 2016	resource	NetID	GMYERS5		
Class 2016	resource	NetID	XQI3		
Class 2016	resource	NetID	MZHOU29		
Class 2016	resource	NetID	ASUGURO		
Class 2016	resource	NetID	MTORTOR		
Class 2016	resource	NetID	ENI2		
Class 2016	resource	NetID	LBRIGHT		
Class 2016	resource	NetID	LJIAN34		
Class 2016	resource	NetID	JWBAEK2		
Class 2016	resource	NetID	AVNUNEZ		
Class 2016	resource	NetID	ICOPELL		
Class 2016	resource	NetID	DLEE266		
Class 2016	resource	NetID	MRHICKE		
Class 2016	resource	NetID	MWU29		
Class 2016	resource	NetID	MHHOOVE		
Class 2016	resource	NetID	LJGREEN		
Class 2016	resource	NetID	MEWALL		
Class 2016	resource	NetID	MPDAUBE		
Class 2016	resource	NetID	KSHAO		
Class 2016	resource	NetID	BNWILL7		
Class 2016	resource	NetID	FDEPALO		
Class 2016	resource	NetID	CCOSTE3		
Class 2016	resource	NetID	AWANNON		
Class 2016	resource	NetID	YLAI22		
Class 2016	resource	NetID	CJGRANT		
Class 2016	resource	NetID	NMARSH4		
Class 2016	resource	NetID	MIVANCI		
Class 2016	resource	NetID	XZHU37		
Class 2016	resource	NetID	SSUN23		
Class 2016	resource	NetID	RKRIMS		
Class 2016	resource	NetID	SSLADEI		
Class 2016	resource	NetID	AOBERMA		
Class 2016	resource	NetID	HGROSMA		
Class 2016	resource	NetID	RWOLFMA		
Class 2016	resource	NetID	SCHARA4		
Class 2016	resource	NetID	YCHE392		
Class 2016	resource	NetID	SCHEN88		
Class 2016	resource	NetID	AIMAYER		
Class 2016	resource	NetID	JNG8		
Class 2016	resource	NetID	ICALLEJ		
Class 2016	resource	NetID	JJPINTO		
Class 2016	resource	NetID	BFISCHL		
Class 2016	resource	NetID	EWRIG24		
Class 2016	resource	NetID	JMETIEN		
Class 2016	resource	NetID	UVEERAP		
Class 2016	resource	NetID	FJIANG4		
Class 2016	resource	NetID	NMSINGL		
Class 2016	resource	NetID	XTAN8		
Class 2016	resource	NetID	JKIM925		
Class 2016	resource	NetID	SNSHY		
Class 2016	resource	NetID	YDIAO		
Class 2016	resource	NetID	KCOOP23		
Class 2016	resource	NetID	YHU53		
Class 2016	resource	NetID	JCHWAN2		
Class 2016	resource	NetID	APMENON		
Class 2016	resource	NetID	GCORRIG		
Class 2016	resource	NetID	GCAMPA2		
Class 2016	resource	NetID	KBILGOR		
Class 2016	resource	NetID	CAKERMA		
Class 2016	resource	NetID	CNEEB		
Class 2016	resource	NetID	YSHAO25		
Class 2016	resource	NetID	CSPADAR		
Class 2016	resource	NetID	EARONOF		
Class 2016	resource	NetID	JKIM955		
Class 2016	resource	NetID	JSSUTTO		
Class 2016	resource	NetID	CESCOTO		
Class 2016	resource	NetID	ACARDO		
Class 2016	resource	NetID	ZPLEASU		
Class 2016	resource	NetID	DLEIGHT		
Class 2016	resource	NetID	TWPETER		
Class 2016	resource	NetID	AASULLI		
Class 2016	resource	NetID	DVADIVA		
Class 2016	resource	NetID	YWAN474		
Class 2016	resource	NetID	AHEMIN2		
Class 2016	resource	NetID	AHERRE4		
Class 2016	resource	NetID	GBLOCH		
Class 2016	resource	NetID	JLEE983		
Class 2016	resource	NetID	JHORNSE		
Class 2016	resource	NetID	JAU4		
Class 2016	resource	NetID	NKADIMA		
Class 2016	resource	NetID	JCGULLO		
Class 2016	resource	NetID	AFLEWI2		
Class 2016	resource	NetID	RFU6		
Class 2016	resource	NetID	MFLEIS4		
Class 2016	resource	NetID	DFLEETW		
Class 2016	resource	NetID	TGARCI6		
Class 2016	resource	NetID	JAGILMO		
Class 2016	resource	NetID	JPAUL4		
Class 2016	resource	NetID	AMOWELL		
Class 2016	resource	NetID	MSHETTA		
Class 2016	resource	NetID	KLEE266		
Class 2016	resource	NetID	LLOUREN		
Class 2016	resource	NetID	PMEROLL		
Class 2016	resource	NetID	NHILLS		
Class 2016	resource	NetID	SYANG77		
Class 2016	resource	NetID	BLYOON		
Class 2016	resource	NetID	RSUTHE2		
Class 2016	resource	NetID	ACARIKE		
Class 2016	resource	NetID	RMOSETI		
Class 2016	resource	NetID	CWANG97		
Class 2016	resource	NetID	HCBURDE		
Class 2016	resource	NetID	BHAKTAN		
Class 2016	resource	NetID	YSHEN58		
Class 2016	resource	NetID	BWBARBE		
Class 2016	resource	NetID	RHERRM2		
Class 2016	resource	NetID	JMORELL		
Class 2016	resource	NetID	NWLEE		
Class 2016	resource	NetID	MYTEPLI		
Class 2016	resource	NetID	ZGAO9		
Class 2016	resource	NetID	XLIN9		
Class 2016	resource	NetID	NMAROUL		
Class 2016	resource	NetID	JGERRAR		
Class 2016	resource	NetID	PATORRE		
Class 2016	resource	NetID	JAHEIL		
Class 2016	resource	NetID	OCZUFIN		
Class 2016	resource	NetID	SYOUN25		
Class 2016	resource	NetID	CJI3		
Class 2016	resource	NetID	SLOUTSE		
Class 2016	resource	NetID	HWAN227		
Class 2016	resource	NetID	MCOSTA3		
Class 2016	resource	NetID	SLWINCH		
Class 2016	resource	NetID	RSLEE6		
Class 2016	resource	NetID	CLGOLLE		
Class 2016	resource	NetID	JLHOROW		
Class 2016	resource	NetID	DMICHA3		
Class 2016	resource	NetID	AJAGANJ		
Class 2016	resource	NetID	NTIWARY		
Class 2016	resource	NetID	BTRIANG		
Class 2016	resource	NetID	LHILADO		
Class 2016	resource	NetID	HTRACT		
Class 2016	resource	NetID	CABAIL3		
Class 2016	resource	NetID	KFARABA		
Class 2016	resource	NetID	JWEIS25		
Class 2016	resource	NetID	PPAI2		
Class 2016	resource	NetID	JSING25		
Class 2016	resource	NetID	EWACHT		
Class 2016	resource	NetID	KSINGLI		
Class 2016	resource	NetID	MMOHAMO		
Class 2016	resource	NetID	DACOOP2		
Class 2016	resource	NetID	RPANJW2		
Class 2016	resource	NetID	EASCHEC		
Class 2016	resource	NetID	SEMITC2		
Class 2016	resource	NetID	CCHADHA		
Class 2016	resource	NetID	ANIAZ2		
Class 2016	resource	NetID	MOSKIN		
Class 2016	resource	NetID	XLIU77		
Class 2016	resource	NetID	JFRITZ3		
Class 2016	resource	NetID	JCURWIN		
Class 2016	resource	NetID	RKOREEN		
Class 2016	resource	NetID	GMENDO2		
Class 2016	resource	NetID	BRKANE		
Class 2016	resource	NetID	MQUINN4		
Class 2016	resource	NetID	EHWEST		
Class 2016	resource	NetID	LARESEN		
Class 2016	resource	NetID	DSHERLO		
Class 2016	resource	NetID	CMWALK4		
Class 2016	resource	NetID	ANAZAR3		
Class 2016	resource	NetID	MBRYDGE		
Class 2016	resource	NetID	MRLOR		
Class 2016	resource	NetID	RHUAN32		
Class 2016	resource	NetID	SHUAN47		
Class 2016	resource	NetID	LJDRIGG		
Class 2016	resource	NetID	HDREID		
Class 2016	resource	NetID	AARIAS4		
Class 2016	resource	NetID	RTMURRA		
Class 2016	resource	NetID	FZHAO25		
Class 2016	resource	NetID	ACAMILO		
Class 2016	resource	NetID	EHUYETT		
Class 2016	resource	NetID	ANUTAIT		
Class 2016	resource	NetID	YWAN384		
Class 2016	resource	NetID	MRABINS		
Class 2016	resource	NetID	BCRAIS		
Class 2016	resource	NetID	JEROSE4		
Class 2016	resource	NetID	SPAR395		
Class 2016	resource	NetID	WYANG42		
Class 2016	resource	NetID	ACHERUK		
Class 2016	resource	NetID	LLEVAN2		
Class 2016	resource	NetID	TKIM96		
Class 2016	resource	NetID	RLACK		
Class 2016	resource	NetID	JTNGUY6		
Class 2016	resource	NetID	MOSHAW		
Class 2016	resource	NetID	YAHN6		
Class 2016	resource	NetID	SYING3		
Class 2016	resource	NetID	KMEHROT		
Class 2016	resource	NetID	MRPALLA		
Class 2016	resource	NetID	MTERAN		
Class 2016	resource	NetID	MBTITUS		
Class 2016	resource	NetID	YMA37		
Class 2016	resource	NetID	MEFREE2		
Class 2016	resource	NetID	MBENNE6		
Class 2016	resource	NetID	MPLAVNI		
Class 2016	resource	NetID	AVALEN5		
Class 2016	resource	NetID	LONG2		
Class 2016	resource	NetID	KKALTON		
Class 2016	resource	NetID	HDONAHU		
Class 2016	resource	NetID	DWOODS3		
Class 2016	resource	NetID	MROSE26		
Class 2016	resource	NetID	JEGOLD3		
Class 2016	resource	NetID	ZPOUNCE		
Class 2016	resource	NetID	TATCHIS		
Class 2016	resource	NetID	GNAGPAL		
Class 2016	resource	NetID	ARAHIM3		
Class 2016	resource	NetID	IMMOHIU		
Class 2016	resource	NetID	ZJIN9		
Class 2016	resource	NetID	BMASSUL		
Class 2016	resource	NetID	ASHERM9		
Class 2016	resource	NetID	ADADA2		
Class 2016	resource	NetID	OGRABOW		
Class 2016	resource	NetID	NSCHOOK		
Class 2016	resource	NetID	EMAPELL		
Class 2016	resource	NetID	GGAN		
Class 2016	resource	NetID	ETCHENG		
Class 2016	resource	NetID	MAIREY		
Class 2016	resource	NetID	YGAO38		
Class 2016	resource	NetID	CDGARCI		
Class 2016	resource	NetID	JARUIZ		
Class 2016	resource	NetID	KKWAN4		
Class 2016	resource	NetID	EKOH5		
Class 2016	resource	NetID	YLI2342		
Class 2016	resource	NetID	ERODR23		
Class 2016	resource	NetID	BBZHAO		
Class 2016	resource	NetID	OMEISNE		
Class 2016	resource	NetID	CHAN27		
Class 2016	resource	NetID	CBRITT4		
Class 2016	resource	NetID	HTAO3		
Class 2016	resource	NetID	CDONEGA		
Class 2016	resource	NetID	BDOMIN		
Class 2016	resource	NetID	BREINES		
Class 2016	resource	NetID	MKIM376		
Class 2016	resource	NetID	ADEPASS		
Class 2016	resource	NetID	LRICKMA		
Class 2016	resource	NetID	NVBOWMA		
Class 2016	resource	NetID	AKIM75		
Class 2016	resource	NetID	JPAR529		
Class 2016	resource	NetID	JMIN27		
Class 2016	resource	NetID	SKGROSS		
Class 2016	resource	NetID	AWENDE2		
Class 2016	resource	NetID	GCROTH		
Class 2016	resource	NetID	YGUO42		
Class 2016	resource	NetID	ADARCHE		
Class 2016	resource	NetID	RXLU		
Class 2016	resource	NetID	JRUTLE2		
Class 2016	resource	NetID	XCHEN87		
Class 2016	resource	NetID	JSIGALO		
Class 2016	resource	NetID	DSOKOL2		
Class 2016	resource	NetID	YTAN8		
Class 2016	resource	NetID	MRLANDI		
Class 2016	resource	NetID	MTABBA		
Class 2016	resource	NetID	LYANG49		
Class 2016	resource	NetID	YCHE373		
Class 2016	resource	NetID	VWEBER2		
Class 2016	resource	NetID	KZHU22		
Class 2016	resource	NetID	MCARNLE		
Class 2016	resource	NetID	DCHANNO		
Class 2016	resource	NetID	ZKHERA		
Class 2016	resource	NetID	MGOODLE		
Class 2016	resource	NetID	DDANIE9		
Class 2016	resource	NetID	EMOORE9		
Class 2016	resource	NetID	MATAYL5		
Class 2016	resource	NetID	AAHERN		
Class 2016	resource	NetID	ABKWAN		
Class 2016	resource	NetID	HSENDEL		
Class 2016	resource	NetID	LMFOY		
Class 2016	resource	NetID	ZMIAO3		
Class 2016	resource	NetID	HPCHAPP		
Class 2016	resource	NetID	WHAN23		
Class 2016	resource	NetID	FABRAMS		
Class 2016	resource	NetID	NROGATZ		
Class 2016	resource	NetID	CESTEBA		
Class 2016	resource	NetID	DBREITN		
Class 2016	resource	NetID	IODELUG		
Class 2016	resource	NetID	MLEONE2		
Class 2016	resource	NetID	WRIVERA		
Class 2016	resource	NetID	XSONG8		
Class 2016	resource	NetID	CYAN5		
Class 2016	resource	NetID	JDAVIL2		
Class 2016	resource	NetID	TOLEARY		
Class 2016	resource	NetID	KCIRULL		
Class 2016	resource	NetID	CDONOSO		
Class 2016	resource	NetID	DSORIAN		
Class 2016	resource	NetID	ASING78		
Class 2016	resource	NetID	JYOSEN		
Class 2016	resource	NetID	YHWAN27		
Class 2016	resource	NetID	ARABIN2		
Class 2016	resource	NetID	AKAMBHA		
Class 2016	resource	NetID	RCJACO2		
Class 2016	resource	NetID	CEBONFI		
Class 2016	resource	NetID	GPACHEC		
Class 2016	resource	NetID	HMOON29		
Class 2016	resource	NetID	BJBUCKL		
Class 2016	resource	NetID	YNLIU		
Class 2016	resource	NetID	IZESSLE		
Class 2016	resource	NetID	FYANG27		
Class 2016	resource	NetID	MBCARTE		
Class 2016	resource	NetID	ABMITCH		
Class 2016	resource	NetID	MCAPO		
Class 2016	resource	NetID	LHUAN35		
Class 2016	resource	NetID	TDAO2		
Class 2016	resource	NetID	AGOODW5		
Class 2016	resource	NetID	BQIU2		
Class 2016	resource	NetID	MBORTH		
Class 2016	resource	NetID	JGOLDE7		
Class 2016	resource	NetID	CHUNTE6		
Class 2016	resource	NetID	JJPANG		
Class 2016	resource	NetID	ARAMBER		
Class 2016	resource	NetID	SARINGT		
Class 2016	resource	NetID	MGVAZQU		
Class 2016	resource	NetID	DAUGH		
Class 2016	resource	NetID	SZHU24		
Class 2016	resource	NetID	DKANTOR		
Class 2016	resource	NetID	JBLASCI		
Class 2016	resource	NetID	KHENRY2		
Class 2016	resource	NetID	KMRODR2		
Class 2016	resource	NetID	YHAHN2		
Class 2016	resource	NetID	SOH43		
Class 2016	resource	NetID	JYU56		
Class 2016	resource	NetID	CPLEE4		
Class 2016	resource	NetID	ZZACHEY		
Class 2016	resource	NetID	KBOICE		
Class 2016	resource	NetID	TSHEIKH		
Class 2016	resource	NetID	RJI		
Class 2016	resource	NetID	AKRIS22		
Class 2016	resource	NetID	ATAKORI		
Class 2016	resource	NetID	SASTILL		
Class 2016	resource	NetID	KLAPEN		
Class 2016	resource	NetID	SSTAIKO		
Class 2016	resource	NetID	CJIAN23		
Class 2016	resource	NetID	KDIEHL2		
Class 2016	resource	NetID	MAHMAD4		
Class 2016	resource	NetID	IMITHA		
Class 2016	resource	NetID	RHAVRAN		
Class 2016	resource	NetID	MRODR27		
Class 2016	resource	NetID	JREISIN		
Class 2016	resource	NetID	GWOLFRI		
Class 2016	resource	NetID	CCGATES		
